Date Time,Temperature,Basel Relative Humidity,Basel Wind Speed [10 m]
20141014T1500,19.860529,60,1.191377
20141014T1600,20.030529,58,2.8318708
20141014T1700,19.930529,58,5.117377
20141014T1800,19.330528,61,4.4337797
20141014T1900,18.80053,62,2.2916594
20141014T2000,18.420528,63,0.9605189
20141014T2100,17.500528,68,3.0374274
20141014T2200,16.55053,74,4.066419
20141014T2300,15.890529,77,3.2189233
20141015T0000,15.400529,81,4.270717
20141015T0100,14.920529,83,3.554219
20141015T0200,14.520529,82,4.9553266
20141015T0300,13.520529,88,5.848678
20141015T0400,13.210529,93,5.466071
20141015T0500,13.110529,94,7.90719
20141015T0600,13.200529,93,7.996438
20141015T0700,13.010529,94,5.9150395
20141015T0800,13.170529,93,5.701209
20141015T0900,14.080529,91,5.394189
20141015T1000,16.180529,82,5.0264254
20141015T1100,17.56053,77,2.260479
20141015T1200,18.73053,70,1.9394212
20141015T1300,18.88053,67,3.8420756
20141015T1400,20.090528,61,2.1477854
20141015T1500,20.63053,59,2.1477854
20141015T1600,20.90053,57,1.4346079
20141015T1700,20.65053,56,0.79920006
20141015T1800,20.22053,64,1.0656
20141015T1900,19.73053,63,0.79920006
20141015T2000,19.360529,65,0.3767465
20141015T2100,19.06053,66,2.0806506
20141015T2200,18.63053,67,3.1968002
20141015T2300,17.750528,71,3.6234312
20141016T0000,16.990528,72,4.4337797
20141016T0100,16.70053,68,5.2878885
20141016T0200,16.690529,67,3.767465
20141016T0300,16.63053,69,4.3692846
20141016T0400,16.89053,69,4.802594
20141016T0500,15.590529,80,6.723632
20141016T0600,16.000528,74,6.080693
20141016T0700,15.330529,74,6.9315205
20141016T0800,14.500529,79,6.791894
20141016T0900,15.720529,74,7.1730394
20141016T1000,17.12053,71,5.4919763
20141016T1100,19.850529,63,14.058752
20141016T1200,19.760529,62,16.06372
20141016T1300,20.22053,62,14.388066
20141016T1400,19.39053,70,8.677445
20141016T1500,19.840528,70,11.380612
20141016T1600,19.57053,72,13.01276
20141016T1700,18.98053,75,11.685216
20141016T1800,18.330528,77,6.791894
20141016T1900,17.520529,81,3.207881
20141016T2000,17.160528,82,4.4656777
20141016T2100,16.46053,85,6.1963058
20141016T2200,15.580529,90,8.360888
20141016T2300,15.410529,89,7.2468634
20141017T0000,16.55053,78,6.0397053
20141017T0100,16.490528,78,6.9926825
20141017T0200,15.490529,83,9.795408
20141017T0300,15.710529,84,12.2021675
20141017T0400,17.96053,77,8.591142
20141017T0500,17.670528,78,6.6600003
20141017T0600,18.40053,73,13.824594
20141017T0700,18.500528,71,19.778294
20141017T0800,17.910528,77,24.81384
20141017T0900,17.530529,79,21.153234
20141017T1000,18.30053,78,21.06077
20141017T1100,18.770529,76,21.846422
20141017T1200,19.270529,72,20.246399
20141017T1300,19.65053,70,18.944393
20141017T1400,18.62053,63,9.605188
20141017T1500,19.160528,60,8.326864
20141017T1600,19.37053,59,6.8491225
20141017T1700,19.250528,61,4.552245
20141017T1800,18.750528,65,1.0983953
20141017T1900,18.37053,63,4.0313635
20141017T2000,17.32053,68,6.270311
20141017T2100,15.530529,76,6.6812778
20141017T2200,14.040529,81,7.038205
20141017T2300,13.070529,82,6.823169
20141018T0000,12.530529,86,6.595754
20141018T0100,11.810529,88,6.9926825
20141018T0200,11.020529,90,7.90719
20141018T0300,10.980529,89,8.578741
20141018T0400,10.890529,87,8.05392
20141018T0500,10.700529,88,7.90719
20141018T0600,10.500529,85,7.5066204
20141018T0700,9.960529,87,8.360888
20141018T0800,9.170529,95,9.10449
20141018T0900,9.880529,93,10.788378
20141018T1000,12.710529,84,11.712514
20141018T1100,15.150529,81,11.380612
20141018T1200,17.87053,74,11.501571
20141018T1300,20.090528,64,11.760889
20141018T1400,22.05053,55,11.712514
20141018T1500,22.89053,55,11.380612
20141018T1600,23.30053,52,10.9516
20141018T1700,22.95053,55,9.77365
20141018T1800,21.770529,61,8.955161
20141018T1900,19.740528,69,9.014403
20141018T2000,17.340528,74,8.528962
20141018T2100,16.48053,69,8.05392
20141018T2200,15.710529,81,7.947476
20141018T2300,15.030529,76,7.1581836
20141019T0000,14.980529,78,6.074855
20141019T0100,15.090529,67,3.013972
20141019T0200,15.290529,56,2.664
20141019T0300,15.780529,50,3.4115846
20141019T0400,16.090528,45,4.1442113
20141019T0500,15.990529,45,3.7862556
20141019T0600,15.820529,46,3.6234317
20141019T0700,15.430529,49,4.066419
20141019T0800,14.780529,54,4.5288
20141019T0900,14.500529,61,4.4656777
20141019T1000,14.480529,71,5.619714
20141019T1100,17.07053,76,5.986595
20141019T1200,20.14053,67,2.664
20141019T1300,21.45053,64,1.506986
20141019T1400,21.660528,61,0.5328
20141019T1500,22.440529,58,1.5984001
20141019T1600,23.010529,59,0.84243083
20141019T1700,22.87053,62,1.4346079
20141019T1800,21.54053,69,4.4656777
20141019T1900,21.860529,66,6.4433565
20141019T2000,21.250528,67,6.1329885
20141019T2100,19.71053,73,4.743117
20141019T2200,18.87053,73,3.9333487
20141019T2300,17.250528,79,3.554219
20141020T0000,15.660529,87,4.5366287
20141020T0100,15.280529,75,4.976763
20141020T0200,16.57053,51,4.4097047
20141020T0300,17.06053,47,4.3038235
20141020T0400,16.770529,50,3.1067312
20141020T0500,16.610529,53,3.3907182
20141020T0600,16.850529,58,3.700947
20141020T0700,16.97053,62,4.5833187
20141020T0800,16.590528,66,4.6600966
20141020T0900,16.750528,65,3.7105224
20141020T1000,16.82053,72,1.0983953
20141020T1100,18.82053,70,2.6772869
20141020T1200,20.54053,70,3.7296
20141020T1300,21.680529,70,5.089565
20141020T1400,22.30053,70,7.501892
20141020T1500,22.910528,68,7.920641
20141020T1600,22.330528,70,6.7077804
20141020T1700,21.96053,70,3.700947
20141020T1800,21.600529,71,3.9603205
20141020T1900,20.780529,75,3.3379824
20141020T2000,20.190529,79,4.336678
20141020T2100,18.420528,83,6.723632
20141020T2200,16.65053,86,8.495612
20141020T2300,16.13053,90,5.485512
20141021T0000,15.830529,93,3.4632
20141021T0100,15.360529,95,4.598777
20141021T0200,14.950529,96,5.2339296
20141021T0300,14.720529,96,3.2518265
20141021T0400,14.470529,96,1.3583788
20141021T0500,14.370529,96,0.3767465
20141021T0600,14.540529,96,1.8837326
20141021T0700,15.030529,94,2.9304
20141021T0800,15.430529,94,5.4919763
20141021T0900,16.32053,90,7.4592
20141021T1000,16.88053,85,11.987999
20141021T1100,17.910528,77,13.596843
20141021T1200,18.71053,69,15.517656
20141021T1300,19.420528,63,18.146515
20141021T1400,18.32053,62,21.645716
20141021T1500,19.110529,56,21.988897
20141021T1600,19.12053,56,24.60417
20141021T1700,18.06053,56,23.794756
20141021T1800,17.73053,59,25.140594
20141021T1900,15.690529,79,29.363276
20141021T2000,14.220529,82,31.409227
20141021T2100,11.640529,75,31.286974
20141021T2200,10.150529,76,26.906397
20141021T2300,9.170529,77,24.001146
20141022T0000,8.590529,78,22.505674
20141022T0100,8.100529,79,22.455164
20141022T0200,7.8405285,80,23.2517
20141022T0300,7.6505284,80,23.961195
20141022T0400,7.2605286,81,24.351933
20141022T0500,7.0505285,80,24.7121
20141022T0600,6.7805285,80,24.746536
20141022T0700,6.0305285,81,24.114717
20141022T0800,5.6105285,81,23.324837
20141022T0900,6.0805287,78,23.842428
20141022T1000,6.8805285,75,25.28696
20141022T1100,7.3405285,71,25.185722
20141022T1200,7.5305285,70,24.947903
20141022T1300,8.070529,68,25.244825
20141022T1400,9.570529,58,24.803827
20141022T1500,9.940529,57,25.156118
20141022T1600,9.680529,58,24.982014
20141022T1700,9.730529,58,23.751467
20141022T1800,9.310529,62,22.1689
20141022T1900,8.870529,65,21.06077
20141022T2000,8.520529,67,19.882082
20141022T2100,8.470529,69,20.643852
20141022T2200,7.7805285,74,20.09511
20141022T2300,7.0505285,80,18.395107
20141023T0000,7.0005283,81,17.124361
20141023T0100,6.7705283,84,16.2853
20141023T0200,6.1505284,84,15.4512005
20141023T0300,5.8005285,83,13.586399
20141023T0400,5.3405285,83,12.2544
20141023T0500,5.4205284,85,10.925647
20141023T0600,5.8205285,85,11.724627
20141023T0700,5.5805287,86,11.267806
20141023T0800,5.3605285,85,10.474637
20141023T0900,5.7405286,84,9.384694
20141023T1000,7.8205285,75,10.393015
20141023T1100,9.100529,67,8.528962
20141023T1200,9.930529,65,7.3150935
20141023T1300,10.830529,62,5.4919763
20141023T1400,11.730529,66,3.6234312
20141023T1500,12.200529,61,1.7057923
20141023T1600,12.220529,61,2.4560866
20141023T1700,12.100529,61,2.9784427
20141023T1800,11.750529,63,2.9784424
20141023T1900,11.460529,64,2.4123545
20141023T2000,11.170529,66,0
20141023T2100,10.580529,68,2.2916594
20141023T2200,9.610529,73,5.2744513
20141023T2300,7.9805284,78,6.595754
20141024T0000,6.9405284,80,6.287266
20141024T0100,6.4605284,77,5.7631135
20141024T0200,6.0205283,74,5.2542295
20141024T0300,5.4505286,74,4.3692846
20141024T0400,4.6205287,79,4.897704
20141024T0500,4.2505283,84,5.842608
20141024T0600,3.6805286,87,5.2542295
20141024T0700,3.1605287,90,4.976763
20141024T0800,3.0405285,90,4.652476
20141024T0900,4.2305284,86,3.0374272
20141024T1000,6.4605284,84,5.4919763
20141024T1100,9.330529,79,8.528962
20141024T1200,11.440529,69,13.097022
20141024T1300,12.790529,61,13.863041
20141024T1400,13.980529,60,7.4592
20141024T1500,14.790529,56,5.8608
20141024T1600,15.040529,55,5.5943995
20141024T1700,14.900529,57,4.295571
20141024T1800,14.190529,60,2.9424841
20141024T1900,13.600529,60,3.4632
20141024T2000,12.150529,65,5.117377
20141024T2100,10.010529,72,5.2474713
20141024T2200,9.590529,78,4.897704
20141024T2300,9.270529,84,5.124306
20141025T0000,8.770529,87,5.3611965
20141025T0100,8.210529,89,5.3611965
20141025T0200,8.040529,89,4.5366282
20141025T0300,8.200529,86,3.6234317
20141025T0400,8.230529,84,3.8420756
20141025T0500,8.8005295,78,4.5833187
20141025T0600,9.630529,72,4.765508
20141025T0700,9.670529,74,5.6449146
20141025T0800,9.250529,79,5.4919763
20141025T0900,9.040529,84,4.802594
20141025T1000,9.450529,86,3.8788424
20141025T1100,10.840529,85,3.767465
20141025T1200,12.450529,75,3.1968002
20141025T1300,13.280529,74,2.1312
20141025T1400,14.580529,57,2.4560866
20141025T1500,14.700529,56,2.3976
20141025T1600,14.650529,58,4.075136
20141025T1700,14.850529,59,5.600739
20141025T1800,14.240529,62,3.996
20141025T1900,13.350529,65,2.382754
20141025T2000,12.680529,67,2.382754
20141025T2100,12.260529,69,2.3976
20141025T2200,12.420529,68,1.0983953
20141025T2300,12.210529,69,0.5956885
20141026T0000,11.900529,72,1.332
20141026T0100,11.870529,72,2.4560864
20141026T0200,11.960529,72,2.9784427
20141026T0300,11.590529,74,3.2189233
20141026T0400,11.010529,77,3.3697233
20141026T0500,10.630529,80,3.6234312
20141026T0600,10.520529,81,4.552245
20141026T0700,10.840529,77,5.3079824
20141026T0800,11.570529,72,6.236264
20141026T0900,11.510529,75,7.1730394
20141026T1000,12.260529,77,8.677445
20141026T1100,14.020529,73,9.697106
20141026T1200,15.760529,65,9.885558
20141026T1300,16.82053,63,9.073257
20141026T1400,16.72053,61,4.897704
20141026T1500,17.23053,62,4.802594
20141026T1600,16.97053,65,5.619714
20141026T1700,16.500528,68,4.976763
20141026T1800,16.020529,71,3.9333487
20141026T1900,15.560529,72,3.700947
20141026T2000,14.510529,77,2.260479
20141026T2100,13.710529,80,0.9605189
20141026T2200,13.020529,83,3.8420756
20141026T2300,12.240529,86,4.9553266
20141027T0000,11.040529,78,7.2468634
20141027T0100,9.400529,83,7.619226
20141027T0200,9.080529,85,7.539638
20141027T0300,8.680529,87,6.9468617
20141027T0400,8.570529,86,5.7198505
20141027T0500,7.7105284,88,5.6449146
20141027T0600,7.0005283,90,5.848678
20141027T0700,7.1705284,87,6.579594
20141027T0800,6.6105285,86,7.5066204
20141027T0900,6.8205285,85,9.0576
20141027T1000,9.410529,75,12.509458
20141027T1100,11.020529,71,11.97319
20141027T1200,12.650529,67,10.9839525
20141027T1300,14.150529,61,9.682458
20141027T1400,15.760529,57,6.1272
20141027T1500,16.56053,54,4.652476
20141027T1600,16.71053,56,3.9333487
20141027T1700,16.39053,60,3.0374274
20141027T1800,15.810529,64,1.191377
20141027T1900,15.120529,63,2.8815567
20141027T2000,13.590529,60,4.765508
20141027T2100,12.060529,60,5.7198505
20141027T2200,11.620529,64,6.2419515
20141027T2300,9.950529,72,8.154626
20141028T0000,8.950529,76,8.29698
20141028T0100,8.990529,76,9.0732565
20141028T0200,8.890529,77,9.653095
20141028T0300,7.9905286,80,8.951199
20141028T0400,7.2005286,80,7.90719
20141028T0500,6.4005284,81,6.1963058
20141028T0600,5.6905284,82,5.485512
20141028T0700,5.7705283,81,6.3154216
20141028T0800,5.8205285,85,7.078424
20141028T0900,5.6005287,90,8.27128
20141028T1000,7.6305285,84,7.108438
20141028T1100,10.380529,78,6.1503215
20141028T1200,12.200529,75,4.802594
20141028T1300,14.080529,71,2.7812977
20141028T1400,14.8005295,58,5.9150395
20141028T1500,15.600529,60,5.5943995
20141028T1600,15.890529,61,6.415762
20141028T1700,15.8005295,62,7.237064
20141028T1800,14.920529,67,6.9723544
20141028T1900,13.310529,74,7.743951
20141028T2000,11.660529,81,5.842608
20141028T2100,10.710529,84,4.295571
20141028T2200,10.240529,82,4.520958
20141028T2300,10.930529,73,4.5833187
20141029T0000,11.030529,71,4.890454
20141029T0100,10.980529,74,5.2542295
20141029T0200,10.260529,80,5.2474713
20141029T0300,9.220529,86,4.4656777
20141029T0400,8.440529,82,4.0313635
20141029T0500,7.9405284,81,3.207881
20141029T0600,7.7305284,80,4.075136
20141029T0700,8.040529,79,4.802594
20141029T0800,8.580529,78,4.6600966
20141029T0900,9.130529,77,3.6234317
20141029T1000,10.090529,77,2.5132127
20141029T1100,11.670529,73,0.84243083
20141029T1200,13.5505295,69,4.552245
20141029T1300,15.370529,66,6.1503215
20141029T1400,15.680529,66,10.794953
20141029T1500,16.260529,58,11.051587
20141029T1600,16.30053,59,10.9516
20141029T1700,15.830529,62,9.10449
20141029T1800,14.870529,67,5.5625954
20141029T1900,14.030529,72,3.2951863
20141029T2000,13.560529,73,4.066419
20141029T2100,12.570529,75,4.861344
20141029T2200,11.160529,79,5.8668513
20141029T2300,9.850529,81,5.328
20141030T0000,9.760529,80,4.824709
20141030T0100,9.970529,76,4.270717
20141030T0200,10.180529,73,3.7391024
20141030T0300,10.650529,70,3.767465
20141030T0400,11.240529,69,3.4632
20141030T0500,11.5505295,67,3.4115846
20141030T0600,11.690529,67,4.1442113
20141030T0700,11.570529,68,4.066419
20141030T0800,11.320529,73,4.9121733
20141030T0900,11.430529,76,4.802594
20141030T1000,11.960529,81,4.802594
20141030T1100,13.090529,82,6.179102
20141030T1200,14.060529,77,4.861344
20141030T1300,15.3005295,71,3.0374272
20141030T1400,16.48053,69,2.1967907
20141030T1500,17.23053,66,2.6772869
20141030T1600,17.500528,65,3.8142676
20141030T1700,17.45053,67,4.7952
20141030T1800,16.910528,70,5.651197
20141030T1900,15.930529,71,7.3150935
20141030T2000,13.750529,79,7.8712068
20141030T2100,13.160529,74,7.348971
20141030T2200,12.590529,62,7.348971
20141030T2300,11.880529,65,7.348971
20141031T0000,11.230529,69,7.780522
20141031T0100,10.410529,74,7.992
20141031T0200,9.910529,75,7.36826
20141031T0300,9.700529,78,7.780522
20141031T0400,9.400529,84,7.463956
20141031T0500,9.220529,85,8.154626
20141031T0600,9.060529,89,8.795236
20141031T0700,9.030529,90,9.384694
20141031T0800,8.660529,90,9.697106
20141031T0900,8.740529,88,10.196545
20141031T1000,10.440529,84,10.961317
20141031T1100,12.130529,79,9.795408
20141031T1200,14.310529,72,8.677445
20141031T1300,16.180529,65,7.197732
20141031T1400,18.55053,54,11.204646
20141031T1500,19.350529,52,10.375929
20141031T1600,19.510529,54,9.531016
20141031T1700,19.04053,57,7.8712068
20141031T1800,18.23053,59,6.791894
20141031T1900,17.330528,63,7.0331616
20141031T2000,16.030529,67,7.348971
20141031T2100,14.580529,71,6.4046903
20141031T2200,13.580529,74,5.466071
20141031T2300,13.420529,73,4.897704
20141101T0000,13.400529,69,5.2744513
20141101T0100,12.940529,70,5.4919763
20141101T0200,12.360529,75,5.7631135
20141101T0300,12.200529,75,4.9553266
20141101T0400,11.450529,73,3.3907182
20141101T0500,11.8005295,63,2.5272923
20141101T0600,12.030529,59,1.191377
20141101T0700,11.500529,62,1.5984001
20141101T0800,12.000529,59,3.767465
20141101T0900,12.520529,56,4.295571
20141101T1000,12.530529,67,4.520958
20141101T1100,14.030529,73,3.013972
20141101T1200,15.320529,70,2.8692157
20141101T1300,16.420528,69,3.9603205
20141101T1400,17.780529,67,4.5600333
20141101T1500,18.88053,64,4.5288
20141101T1600,19.56053,61,3.767465
20141101T1700,19.490528,64,2.2916594
20141101T1800,18.840528,64,2.1477854
20141101T1900,17.680529,69,0.5328
20141101T2000,16.57053,75,1.6204481
20141101T2100,15.750529,82,3.0374272
20141101T2200,15.410529,85,4.336678
20141101T2300,14.920529,85,4.3692846
20141102T0000,14.3005295,80,4.3692846
20141102T0100,13.270529,77,3.5840454
20141102T0200,12.180529,72,3.1968002
20141102T0300,12.260529,63,3.9603205
20141102T0400,12.070529,63,4.5366282
20141102T0500,11.730529,65,4.802594
20141102T0600,10.770529,72,4.976763
20141102T0700,10.410529,74,4.861344
20141102T0800,10.0505295,75,5.694981
20141102T0900,9.920529,78,5.433515
20141102T1000,10.880529,79,5.4919763
20141102T1100,13.240529,76,4.72062
20141102T1200,14.760529,69,2.664
20141102T1300,16.020529,61,2.1312
20141102T1400,16.660528,55,2.7812977
20141102T1500,17.610529,57,3.767465
20141102T1600,18.100529,59,5.089565
20141102T1700,17.96053,63,4.3935814
20141102T1800,17.330528,65,4.5366287
20141102T1900,16.05053,68,5.3611965
20141102T2000,14.100529,48,7.093447
20141102T2100,12.400529,52,7.168091
20141102T2200,12.540529,52,6.0397053
20141102T2300,13.200529,58,5.4919763
20141103T0000,12.580529,69,6.2191706
20141103T0100,12.900529,73,6.0397053
20141103T0200,12.710529,73,3.6234317
20141103T0300,12.100529,75,6.3154216
20141103T0400,12.110529,73,7.6331854
20141103T0500,12.100529,68,7.780522
20141103T0600,13.100529,60,7.8712068
20141103T0700,12.060529,64,8.132838
20141103T0800,11.770529,62,8.4788885
20141103T0900,11.670529,59,7.780522
20141103T1000,12.720529,59,6.2191706
20141103T1100,14.760529,50,6.8075495
20141103T1200,15.850529,43,6.9161463
20141103T1300,16.920528,42,6.8491225
20141103T1400,17.770529,45,7.2468634
20141103T1500,17.910528,50,7.387499
20141103T1600,17.71053,50,8.673356
20141103T1700,17.79053,42,8.726379
20141103T1800,16.57053,49,13.078042
20141103T1900,15.080529,56,9.531016
20141103T2000,13.8005295,63,8.951199
20141103T2100,14.380529,59,11.467584
20141103T2200,14.040529,59,11.566178
20141103T2300,11.470529,77,11.402418
20141104T0000,10.3005295,84,10.362241
20141104T0100,9.210529,82,9.384694
20141104T0200,9.750529,74,9.623643
20141104T0300,11.460529,61,9.755479
20141104T0400,10.420529,63,9.974892
20141104T0500,9.780529,67,8.87156
20141104T0600,9.890529,65,9.247572
20141104T0700,10.200529,63,6.823169
